gender,race,age,ses,gap_years,negotiation,zip,university_quality,skills,experience_years,education_level,screening_score,u_confounder,shortlisted
Female,Majority,27,0.39011518125717465,0.5250974703113115,0.01554560815149697,0.283,0.3992809762007726,0.7302780225799613,4.474902529688689,Masters,0.5109808698304416,-0.3266852600022522,1
Female,Minority,39,-0.31995367168330474,0.6239155431327145,-0.7760345435217558,0.696,-1.0014559224300412,-1.2391259263971879,16.376084456867286,Bachelors,-1.5297162661321528,-0.5602310505028996,0
Male,Majority,47,0.22629028908228274,0.06867580326705332,0.39928770729826174,-0.51,0.7710849541231886,0.38595172027060126,24.931324196732948,Masters,0.7832382853302167,0.007959099184913658,0
Male,Majority,28,-1.0818854580056039,0.0,-0.38352120647650834,0.156,-0.35543253991853413,-1.5455265977052093,6.0,HighSchool,-0.9051548645657804,-0.3752668396769557,0
Female,Majority,55,1.4748307167783086,0.30630004676151373,-0.8264735891457358,-0.271,2.3578369232860084,2.2180670242751304,32.693699953238486,PhD,0.7646245472934333,-0.29992171594179834,1
Male,Minority,41,0.052548889881343055,0.18020532343015289,0.008823959550185162,1.046,0.5928662653552892,0.6767221253641598,18.819794676569845,Masters,1.5834652768094903,-1.3785746841359137,1
Female,Majority,40,-0.34010766651696606,0.11786404590234728,-0.5561299864411733,-0.017,-0.5033554639816332,-0.48620162410121714,17.882135954097652,HighSchool,-1.5159503036934274,-0.8068459276211205,0
Female,Majority,54,0.3536748194467128,0.04804566370066521,-0.40257893296765834,-0.511,-0.28010651337591086,-0.7135938686838935,31.951954336299334,Bachelors,-0.14343378529771605,1.65405754880043,1
Female,Minority,46,-0.5932292856243105,0.46341116117300907,0.07226149289838502,1.038,-0.05102812692309465,-0.579013413505804,23.53658883882699,Masters,0.13984867536132323,-0.6712332162517173,0
Female,Minority,41,0.22973694759659308,1.2791422581859844,-1.958687220848838,1.313,-1.5770187179173998,-0.9833389404800217,17.720857741814015,Bachelors,-0.3039243711121693,-1.0540937876234928,0
Male,Majority,42,0.900405859364391,0.0,-0.6576546995539491,0.024,2.057107584473854,2.74471138629146,20.0,PhD,2.011722136680276,0.33732633257503086,1
Male,Majority,30,0.6518322999489109,0.12501098949339665,0.9994371800313112,0.382,0.506552638589503,0.7844161983886594,7.874989010506603,Masters,-0.03752057908745141,1.407272199556532,1
Female,Majority,39,1.685885954812609,0.4919317672406178,-1.1523341464035142,0.295,1.4740382709034112,0.9829260709014384,16.50806823275938,PhD,0.794410038355608,-1.454024302481208,1
Male,Majority,44,-0.2181123548855066,0.0,-0.02680032299958761,-0.445,0.6753275153328856,0.019082569768656365,22.0,PhD,0.06604180610161084,-0.20852184825127065,1
Male,Minority,55,-0.1914066636752524,0.0,0.17881542253435467,0.938,-0.31488446792639624,-0.09977086683839631,33.0,HighSchool,1.1692449520485053,-0.6320525539349078,0
Male,Minority,49,-1.5697169975700136,0.6215044120421861,0.39179008109466024,0.571,-0.2743862548454309,-0.5775046987404956,26.378495587957815,HighSchool,0.22527672156590967,-1.7610194743274028,0
Male,Majority,35,-0.7612584280373884,0.19425912730781603,-1.479873900240103,0.007,-0.32054067853148893,-0.9919872600143209,12.805740872692184,Bachelors,-0.2945754880479067,0.7349267092583915,1
Female,Majority,54,0.44857538907113165,0.0,0.5883458972164868,0.093,-0.6819707689456144,-1.0079064847758967,32.0,Bachelors,-0.34960729406805313,-0.02344391855484465,0
Male,Majority,42,0.1428105916449327,0.0,0.07590545218409415,0.272,0.12468520075081543,-0.3798672468280352,20.0,Bachelors,-0.07461196771612544,0.07144184429260535,0
Male,Majority,35,0.4723334963878557,0.5894530727980157,-0.9760174047437027,0.376,-0.06822225372170192,0.6040985228735205,12.410546927201985,Masters,0.2774339443888534,-0.7523114724455892,1
Female,Majority,55,1.2321852389415096,0.5275462652780778,0.018119978177382312,-0.554,1.5960159040608344,1.4657315350164373,32.472453734721924,PhD,1.9402800523614638,0.4547841629969166,1
Male,Majority,34,0.8018146650925938,0.1958642376356752,0.10896204785346159,0.365,0.4969547240001874,-0.01733769117957086,11.804135762364325,Masters,-0.4403698318080463,-0.539297349487321,1
Female,Majority,35,-0.49491839280188055,0.1430548071147672,0.41092139873327194,0.255,-0.6887465964744641,-1.7723614228005886,12.856945192885233,Bachelors,-1.0660827045811763,-0.1429032084967607,0
Male,Minority,47,1.9659530717451212,0.20647357701793567,0.10205585565368955,1.04,0.35482231286223376,0.5610525564360449,24.793526422982065,PhD,0.38810332691780725,-1.108260792181513,1
Male,Majority,47,0.5790403556639453,0.20984156542575086,0.9813019888376481,-0.093,1.180094561514629,0.5466116145065407,24.79015843457425,Masters,0.10942243294755669,-1.2161027602081953,1
Female,Minority,24,0.8430423991558358,0.5981396888730207,-1.087884074706166,0.238,0.09942097207628786,7.467784276824246e-06,1.4018603111269794,Masters,-1.561462457995981,1.3355318553000226,0
Female,Minority,47,1.295603666447944,1.4939916908373267,-1.4367972909714055,0.953,0.8493297665515173,0.015462354684347122,23.506008309162674,Masters,0.018222504029484488,-0.5071047045384752,0
Female,Majority,45,1.2631085919798373,0.0,-0.7412502859981316,0.205,1.3202527001489932,1.0966947948036916,23.0,PhD,0.7477528091910058,0.2916803563558019,1
Female,Majority,25,-1.1511061990625628,0.4889621927979731,-0.9966508038385865,0.322,-0.8310361127901083,-0.766171533158977,2.511037807202027,HighSchool,-1.388021756047324,-0.03379043476737232,0
Male,Majority,25,-0.2971554053146164,0.0,-0.7385179603172206,0.3,0.537231735508135,0.38329518173910526,3.0,Masters,-1.301149743026246,-0.44114520276218416,0
Female,Majority,43,-0.306275584012588,0.896787499750054,-0.4432734773203468,-0.253,0.5040763981853301,0.9709521937689978,20.103212500249946,Masters,1.6872415919920165,-0.5079609703372195,1
Female,Majority,24,-0.3687256999153105,1.0525993085327405,-2.538510858944461,0.047,-0.6522857939412744,-0.5082476381605237,0.9474006914672595,Bachelors,-1.9761580819842333,0.6300825914455861,0
Female,Minority,23,0.4482009137996509,0.8212462470614719,-0.45146770358015037,1.139,-0.5845967328467561,-1.4892948628520175,0.17875375293852813,HighSchool,-2.049452932488477,-0.3018676045339098,0
Male,Majority,52,0.5680771631434111,0.5711744236263332,1.2218332773483178,0.621,0.6150397151525018,0.6480559481306271,29.42882557637367,PhD,1.433013123906978,-0.15144364817129202,1
Female,Minority,26,1.22014895488571,1.0184131114337167,-1.0070536432494896,1.645,0.27541987210488655,-0.10700881184704354,2.9815868885662833,Masters,-0.3644596128330059,0.022221557194479512,0
Female,Majority,50,-0.5075067086866707,0.3390641671000146,0.041558023234858577,0.084,-0.39247967288270763,0.07307711640682095,27.660935832899984,HighSchool,0.86043927945857,1.1765083202520015,1
Male,Majority,45,-0.13559333783913713,0.0,0.1441887860560915,0.377,1.0836048022465534,0.748315149339149,23.0,PhD,0.3822488003933366,0.6805109746331383,1
Female,Majority,30,0.3732510866129299,0.4516147196305446,-0.5527865812691464,0.477,1.4796263808157408,1.2364097202269424,7.548385280369455,Masters,0.5648750393053209,0.3826002677279928,1
Female,Majority,31,0.6145389830853674,0.4542395990069189,-0.03683260214910539,0.592,0.8821461740794112,0.9460443328785603,8.545760400993082,PhD,-0.26915245296477935,-0.5635713933532417,0
Male,Minority,48,-0.8215496948106147,0.0,0.6234801120061861,0.763,-0.32918455362712373,-0.2692676826486319,26.0,HighSchool,0.6985059523478383,-1.3819687200064654,1
Female,Minority,25,-0.37931541378006756,0.5239684023736522,-1.3796598138564748,1.13,-0.9554845534939304,-1.9053641102140624,2.476031597626348,Bachelors,-1.837452249472809,0.949529931735302,0
Female,Majority,26,0.47365199507402594,0.8841106146397837,-0.5399325188014688,-0.199,0.5089652502287944,0.6157573489084281,3.1158893853602163,Bachelors,0.5419296327914571,0.9664471342208761,1
Female,Majority,37,1.4061531840137693,0.9934908703921106,0.24570602441512657,-0.173,1.615468174547025,1.5853876228627384,14.00650912960789,PhD,1.1612283382695143,-0.1407083991233403,1
Male,Majority,25,-2.297865928602384,0.0,0.5252421612194701,-0.015,-0.7668980691867592,-1.0992638176189509,3.0,HighSchool,-1.4343218258093104,0.541883841603518,0
Female,Majority,40,0.1574672399521726,1.1595172806416842,-0.22445064471198278,-0.018,0.14919446455307084,-0.15524503483132257,16.840482719358317,Masters,-0.40092695679068335,0.781443053885405,1
Female,Minority,53,0.015797518123777325,0.5435062922447547,-0.4189273079439994,0.58,-1.0294686958516084,-1.920431395421343,30.456493707755246,HighSchool,-1.659460601127534,0.8311844526649818,0
Female,Minority,51,0.04722421071813308,0.0,-0.4691847583106288,1.047,-0.49580256231189357,0.5115843654118281,29.0,Bachelors,0.1644761470645139,0.9213834732464707,1
Female,Majority,27,-0.6030508732854322,0.7723010229692724,-1.095903339378431,0.048,0.2244605444235128,0.5598007196325502,4.227698977030728,Bachelors,-1.0727196426762033,-0.45561765066113274,0
Male,Majority,52,0.42715746222764805,0.0,-0.12307253095729319,0.243,0.38295405291750206,0.2560969068898003,30.0,PhD,0.7147122269338615,1.5149729826647176,1
Male,Minority,40,-0.08309754254748308,0.1430480273398041,-0.09426884405697131,1.256,-0.6291897092227692,-0.1932744999419488,17.856951972660195,Bachelors,0.49639501667823177,-1.2465930582857083,0
Female,Minority,51,-0.4144075677016272,0.9572298998717219,-1.0567154704283541,1.182,-0.6544918719253745,-1.166121716883918,28.04277010012828,Bachelors,-0.3296023496501656,0.861723076993649,0
Female,Majority,40,0.5994348024017002,0.0,0.163986313950092,-0.288,-0.910757625212062,0.31920675046415203,18.0,Masters,0.038148232672934504,0.4939320790307585,1
Female,Majority,37,-0.5851840976107149,0.8144371886607712,-0.6812466251531958,-0.078,-0.3334855940315312,-0.6986670424798762,14.18556281133923,HighSchool,-0.32784759925736934,0.8736191135245024,1
Male,Majority,48,-0.16865633362191443,0.0,-0.5693211344346994,-0.633,0.8889601068111744,0.7298850455463067,26.0,Masters,1.5046314151410047,1.8790083070967372,1
Male,Minority,47,1.1918915564131136,0.0,-0.29531744804892396,1.155,1.1320659464914895,0.9115499966685298,25.0,Masters,0.7887735939971868,1.484445473378649,1
Male,Majority,34,0.6061690355311035,0.0,-0.4575861888030354,-0.732,0.875352435037899,0.4866777984006586,12.0,Masters,0.8165838243155381,-1.145176907189325,1
Female,Majority,44,-0.8363767899999552,0.0,-1.304543775361317,0.181,-1.296330544749745,-1.174256047801518,22.0,HighSchool,0.0012834579982328475,-1.688671580267857,0
Female,Majority,33,-0.9812294905458322,1.1919167701084423,-0.22721531260619954,0.309,-0.5061459895194702,-0.9528570295303416,9.808083229891558,Bachelors,-1.7279848002012144,0.8168890590537966,1
Female,Majority,33,-0.02354498891435374,0.0,-0.3474902904786042,0.311,-0.5717134778402098,-0.9560258054187549,11.0,HighSchool,-0.9098092391406243,-1.015012415875923,0
Female,Majority,23,-0.005252833004569997,0.4881958200622437,0.29216359532656044,0.185,0.18073776025120827,0.34924821759215663,0.5118041799377563,Bachelors,-0.8169668233808902,-0.0124053886475133,1
Female,Majority,53,1.4559768539998734,0.9482145604947196,-0.795071986472017,0.293,0.8137891270424037,0.30642975790625154,30.05178543950528,PhD,0.3930081486820346,0.839727477005194,1
Male,Minority,40,0.215484577381874,0.059111871225874725,-0.7470969873280681,1.111,0.5728650086898812,0.8812238446475221,17.940888128774127,HighSchool,0.5343029171502948,-1.6437973511855861,1
Female,Majority,48,-0.844651031960343,0.5217323885661225,-1.3343159816497498,-0.371,-0.9188545675318923,-0.12878743333636558,25.47826761143388,HighSchool,-0.8934591861455635,-2.1099804543094787,0
Male,Majority,41,0.9000129825888518,0.0,0.9953241450457234,-0.489,1.1219359316336621,0.8060071948489416,19.0,PhD,1.175620817345823,0.259299020337227,1
Male,Majority,26,0.6767849820652762,0.5061834592204592,0.6605237736254972,-0.322,1.1332251683966907,0.07477968344391696,3.493816540779541,PhD,0.4715426824111338,0.04438588961329704,0
Male,Majority,28,0.013676145381220875,0.04207922455368562,0.5917605222599177,0.197,-0.40303052957245444,-0.04699907874791691,5.957920775446315,Bachelors,-0.36391848441033847,-0.24580307138192253,0
Female,Minority,36,0.26016006396399033,0.21136315223133412,0.2611745560883296,1.52,-1.0419497801074167,-2.1153051252515325,13.788636847768666,Masters,-2.663989151443586,0.03853476377021816,0
Male,Minority,30,2.036268789415591,0.0,-1.0770547122577274,1.256,0.09779515657602476,0.07215696202132997,8.0,PhD,-0.8036376906980884,-0.8605156073672797,0
Male,Minority,48,-0.5221318675286504,0.0,0.40571818992972075,1.075,-0.6057163911527146,-1.5239251719126778,26.0,HighSchool,-0.617628378445045,-1.5134944072721068,0
Male,Majority,37,-0.014050434917837898,0.0,-0.4476652493323783,-0.17,0.12502339669227472,0.2833105416838861,15.0,Bachelors,-0.0567676076990309,-0.1666548508803217,0
Male,Majority,23,0.8733779651557846,0.0,-0.5649996672789458,0.037,0.5069503592479662,0.26530259455737193,1.0,Masters,-0.24184082020882752,-0.9717086910493917,0
Female,Majority,40,1.575507179400808,0.7679709711876935,-0.8294400121970366,-0.252,0.808961728947786,0.33421221058644246,17.232029028812306,PhD,-0.24495276168426752,-1.643481322411107,1
Female,Majority,29,-2.5050314097478212,0.8798970679592313,-0.32871627810965054,0.265,-2.580831262994725,-2.1349262752086924,6.120102932040769,HighSchool,-0.29928598614640306,0.5056810713932767,0
Female,Majority,34,-0.049013009791034026,0.19261495898457937,-0.6076242418827611,-0.076,0.18605824151796932,0.1449575457519495,11.80738504101542,Masters,-0.46318123253687776,-0.061398628422175805,0
Female,Majority,48,-0.08119789892277815,1.2099077886583198,-0.07113471718759523,-0.072,0.17885478829110776,-0.5611134980405558,24.79009221134168,Bachelors,0.08997267715683525,0.40652853663281385,1
Male,Minority,32,-0.5625545869490954,0.0,-0.7003261413990778,0.516,-0.7323257917185296,-0.6449176535486562,10.0,Bachelors,-0.5115060601042799,-0.9892949414259369,0
Female,Majority,43,-0.0035900939300011706,1.163667658503154,-0.6362727321702296,0.436,0.7696384023953309,0.4372716428428906,19.836332341496846,Masters,-0.13374969155993208,-0.6580587918366578,1
Male,Minority,44,0.4717535354619192,0.0,0.08487033895664363,0.977,-0.8102615748769558,0.5081802943220276,22.0,Bachelors,0.2780061420808564,-0.9990430272201656,1
Male,Minority,53,-1.119873567999594,0.33032904068673813,-1.0128408458947995,0.815,-0.7471948045956885,-0.4589173604478615,30.66967095931326,HighSchool,0.7288622862132447,-0.8866418670580481,1
Male,Majority,51,-1.5923996866340802,0.0,1.1358979964904572,-0.504,-1.1889494059451111,-0.9450080460263861,29.0,HighSchool,1.0651841824070798,0.19540791774940214,0
Female,Minority,39,1.0443557123070555,0.8459803997494055,-0.2406896114134236,0.733,-0.7597752920527172,-1.329840133549227,16.154019600250596,Masters,-2.1297934041186846,-0.7829746163349458,0
Female,Majority,35,-0.7888558874123844,1.129855369367157,-0.5223138064490819,-0.291,-0.0041879527190942165,-0.06082747127749652,11.870144630632844,Bachelors,-0.09047401070237013,0.3560662888202746,0
Male,Majority,55,-2.1349383288754877,0.979949135280665,-0.49121985621321407,0.184,-2.6731323336228328,-1.455712269960893,32.02005086471934,HighSchool,-0.5168730151956884,0.3397559254182162,1
Female,Majority,31,-0.3232743152998836,0.08602564018656578,-0.7583604629580702,0.074,-0.12806590683353372,0.859407389355298,8.913974359813434,Bachelors,-0.4775168084372576,2.0251609868801026,1
Female,Minority,27,0.31955266521741865,0.5491639242330516,-0.6409813769918272,1.171,-0.1472636650345657,0.02624193018120235,4.450836075766948,Bachelors,-0.8982154593824228,-1.3927890458668095,0
Male,Majority,28,-0.06566134266978749,0.52429405101516,0.009973451427492439,0.259,0.7515381414164902,1.3843412583301913,5.47570594898484,Masters,0.4037006962298305,0.8879023778350454,1
Female,Minority,28,0.018698879955465694,0.9944095527791462,-0.5542698775940363,0.688,-1.3318475833062333,-1.4574882038932384,5.005590447220854,HighSchool,-1.8693135454863212,-0.0894879618884183,0
Female,Majority,38,-0.8519175549542974,0.04539824394879144,-0.3566351224199852,0.215,-0.2635173423518244,-0.36560288542720826,15.954601756051208,Bachelors,-0.9309854385190421,-0.01402973013099694,0
Female,Minority,24,1.8373728322885319,0.8427278931792044,-0.3473259699212268,0.71,1.3772949286027212,1.3325282138767656,1.1572721068207956,PhD,0.6241852337982278,-1.4498638219066111,1
Female,Majority,30,-0.696168865097259,0.8715268673790856,-1.3177148441977309,0.079,0.6473572866018265,0.34654700819155515,7.128473132620915,Masters,0.49397575504009644,-0.4601938127246543,0
Female,Majority,51,-1.129947805314546,0.7219387816686349,-0.7850368846650055,0.225,0.07496163146029938,-0.0387956624179988,28.278061218331366,HighSchool,0.35200483551114664,0.743197263443954,1
Male,Minority,48,-1.597713600273984,0.0,1.1234262037147864,1.005,-1.0308715688209562,-1.0868262129052833,26.0,HighSchool,-0.9098641120478981,-0.08247837201730518,0
Male,Minority,30,0.9644525424521785,0.0,-0.686234886547984,0.959,0.01726706992752335,0.11190668882335762,8.0,Masters,0.5874703947151206,0.08105437041126562,1
Male,Majority,41,-0.33277185678416016,0.0,-0.9911495729246221,0.016,0.15932293766112599,-0.021351544046279803,19.0,Bachelors,0.6140789105376369,-0.29071668060054134,1
Male,Majority,45,0.6926368127829812,0.0,-0.07882676632918516,-0.332,1.1706861193190816,-5.772374432543541e-05,23.0,PhD,1.555853033890925,1.1545697469862868,1
Male,Majority,31,0.45222510904678676,0.33378615216582735,-0.03274948780566301,0.248,0.45551450943770583,1.144984224086736,8.666213847834173,PhD,0.8788842248235166,-0.021472567043494796,1
